,,,,,,,cerdaleus,"Wetmore, 1958",,,"nc, n Colombia and nw Venezuela",,,
,,,,,,fasciatus,,"(Sclater, PL & Salvin, 1868)",Black-banded Crake,SA,w Amazonia,,TAX,Retain in Laterallus based on Stervander et al. (2019).
,,,,,Mundia ††,,,"Bourne, Ashmole & Simmons, 2003",,,,,,
,,,,,,elpenor ††,,"(Olson, 1973)",Ascension Crake,AO,Ascension I.,,"EXT, TAX",See Fuller (2002); Bourne et al. (2003). Possibly part of the Laterallus clade (Garcia-R et al. 2020). May be sister to Laterallus (Atlantisia) rogersi (Stervander et al. 2019).
,,,,,Aphanocrex ††,,,"Wetmore, 1963",,,,,"EXT, TAX",Aphanocrex is included in Zapornia by HBW.
,,,,,,podarces ††,,"Wetmore, 1963",St. Helena Rail,AO,St. Helena I.,,EXT,See BirdLife International (2012).
,,,,,Zapornia,,,"Leach, 1816",,,,,"TAX, PHY","Zapornia includes species formerly assigned to Porzana and Amaurornis (Slikas et al. 2002; Dickinson & Remsen 2013;  Stervander et al. 2019, Garcia-R et al. 2014; Boast et al. 2019)."
,,,,,,flavirostra,,"(Swainson, 1837)",Black Crake,AF,widespread,,"TAX, PHY","Move from genus Amaurornis to Zapornia (Slikas et al. 2002; Dickinson & Remsen 2013). Depth of genetic divergence from other taxa within Zapornia suggests that flavirostra (and possibly olivieri) might be better placed in Limnocorax Peters, W, 1854."
,,,,,,olivieri,,"(Grandidier, G & Berlioz, 1929)",Sakalava Rail,AF,Madagascar,,"TAX, PHY",Move from genus Amaurornis to Zapornia (Slikas et al. 2002; Dickinson & Remsen 2013).
,,,,,,fusca,,"(Linnaeus, 1766)",Ruddy-breasted Crake,OR,"widespread, also e Asia",,"TAX, PHY",Move from genus Porzana to Zapornia (Slikas et al. 2002; Dickinson & Remsen 2013).
,,,,,,,fusca,"(Linnaeus, 1766)",,,"Pakistan and n India to Malaysia, Indonesia and the Philippines",,SSP,"Includes bakeri (Taylor 1996, 1998)."
,,,,,,,zeylonica,"(Baker, ECS, 1927)",,,"w, sw India and Sri Lanka",,,
,,,,,,,phaeopyga,"(Stejneger, 1887)",,,Ryukyu Is. (Japan),,,
,,,,,,,erythrothorax,"(Temminck & Schlegel, 1850)",,,"se Siberia to ne China, Korea and Japan, Taiwan",,,
,,,,,,paykullii,,"(Ljungh, 1813)",Band-bellied Crake,EU,"e Siberia, Korea and ne China",e OR,"TAX, PHY",Move from genus Porzana to Zapornia (Slikas et al. 2002; Dickinson & Remsen 2013).
,,,,,,bicolor,,"(Walden, 1872)",Black-tailed Crake,OR,ne India to sc China,,"TAX, PHY",Move from genus Porzana to Zapornia (Slikas et al. 2002; Dickinson & Remsen 2013).
,,,,,,akool,,"(Sykes, 1832)",Brown Crake,OR,India to se China,,"ENG, TAX",Change English name of Zapornia (Amaurornis) akool to widely adopted Brown Crake. Move from genus Amaurornis to Zapornia (Slikas et al. 2002; Dickinson & Remsen 2013).
,,,,,,,akool,"(Sykes, 1832)",,,"India, Bangladesh and w Myanmar",,,
,,,,,,,coccineipes,"(Slater, 1891)",,,se China to ne Vietnam,,,
,,,,,,pusilla,,"(Pallas, 1776)",Baillon's Crake,"EU, AF, OR, AU",widespread,,"TAX, PHY",Move from genus Porzana to Zapornia (Slikas et al. 2002; Dickinson & Remsen 2013).
,,,,,,,intermedia,"(Hermann, 1804)",,,"Europe to Asia Minor; n, e, s Africa and Madagascar",n Africa,SSP,"Includes obscura (Taylor 1996, 1998; Hockey et al. 2005)."
,,,,,,,pusilla,"(Pallas, 1776)",,,"c, e Asia",s and se Asia,,
,,,,,,,mira,"(Riley, 1938)",,,Borneo,,,
,,,,,,,mayri,"(Junge, 1952)",,,New Guinea,,,
,,,,,,,palustris,"(Gould, 1843)",,,e New Guinea and Australia,,,
,,,,,,,affinis,"(Gray, GR, 1845)",,,New Zealand and Chatham Is.,,,
,,,,,,astrictocarpus ††,,"(Olson, 1973)",St. Helena Crake,AO,St. Helena I.,,"EXT, TAX","BirdLife International (2012) IUCN Red List. Tentatively moved to Zapornia from Porzana based on Olson's original description: (Olson, 1973)."
,,,,,,parva,,"(Scopoli, 1769)",Little Crake,EU,s and c Europe to nw China,c AF,"TAX, PHY",Move from genus Porzana to Zapornia (Slikas et al. 2002; Dickinson & Remsen 2013).
,,,,,,tabuensis,,"(Gmelin, JF, 1789)",Spotless Crake,"OR, AU","Philippines, Australasian region and Oceania",,"SSP, TAX, PHY",Move from genus Porzana to Zapornia (Slikas et al. 2002; Dickinson & Remsen 2013).
,,,,,,monasa †,,"(Kittlitz, 1858)",Kosrae Crake,PO,Kosrae I. (Micronesia),,"EXT, TAX, PHY",See Walters (1988). 
,,,,,,nigra †,,"(Miller, JF, 1784)",Tahiti Crake,PO,Tahiti,,,
,,,,,,atra,,"(North, 1908)",Henderson Crake,PO,Henderson I.,,"ENG, TAX, PHY",Change English name of Porzana atra from Red-eyed Crake to established Henderson Crake. Move from genus Porzana to Zapornia (Slikas et al. 2002; Dickinson & Remsen 2013).
,,,,,,sandwichensis †,,"(Gmelin, JF, 1789)",Hawaiian Rail,PO,Hawaii (Hawaiian Is.),,"EXT, TAX, PHY",Move from genus Porzana to Zapornia (Slikas et al. 2002; Dickinson & Remsen 2013).
,,,,,,palmeri †,,"(Frohawk, 1892)",Laysan Rail,PO,Laysan I.,,"EXT, TAX, PHY",Move from genus Porzana to Zapornia (Slikas et al. 2002; Dickinson & Remsen 2013).
,,,,,Rallina,,,"Gray, GR, 1846",,,,,,
,,,,,,eurizonoides,,"(Lafresnaye, 1845)",Slaty-legged Crake,OR,widespread,,,
,,,,,,,amauroptera,"(Jerdon, 1864)",,,"nw Pakistan, India",,,
,,,,,,,telmatophila,"Hume, 1878",,,Myanmar to se China and Indochina,,,
,,,,,,,sepiaria,"(Stejneger, 1887)",,,Ryukyu Is. (Japan),,,
,,,,,,,alvarezi,"Kennedy, RS & Ross, CA, 1987",,,Batan Is. (Philippines),,,
,,,,,,,formosana,"Seebohm, 1894",,,Taiwan and Lanyu I.,,,
,,,,,,,eurizonoides,"(Lafresnaye, 1845)",,,"Philippines (except Batan), Palau Is.",,,
,,,,,,,minahasa,"Wallace, 1863",,,"Sulawesi, Peleng and Sula Is.",,,
,,,,,,canningi,,"(Blyth, 1863)",Andaman Crake,OR,Andaman Is.,,,
,,,,,,fasciata,,"(Raffles, 1822)",Red-legged Crake,OR,"s Myanmar to Lesser Sundas, Philippines",,,
,,,,,,tricolor,,"Gray, GR, 1858",Red-necked Crake,AU,widespread,,,
,,,,,Gymnocrex,,,"Salvadori, 1875",,,,,,
,,,,,,rosenbergii,,"(Schlegel, 1866)",Blue-faced Rail,AU,Sulawesi,,,
,,,,,,talaudensis,,"Lambert, 1998",Talaud Rail,AU,Karakelong I.,,,
,,,,,,plumbeiventris,,"(Gray, GR, 1862)",Bare-eyed Rail,AU,New Guinea and Moluccas,,,
,,,,,,,plumbeiventris,"(Gray, GR, 1862)",,,"n Moluccas, Misool I., New Guinea, Aru I., Karkar and New Ireland",,SSP,Includes hoeveni (Beehler & Pratt 2016).
,,,,,,,intactus †,"(Sclater, PL, 1869)",,,? Solomon Is.,,SSP,"G. plumbeiventris intactus is recognized based on Knox & Walters (1994). Often synonymized with nominate, but morphologically distinct."
,,,,,Himantornis,,,"Hartlaub, 1855",,,,,,
,,,,,,haematopus,,"Hartlaub, 1855",Nkulengu Rail,AF,Sierra Leone to Uganda and c DR Congo,,,
,,,,,Megacrex,,,"D'Albertis & Salvadori, 1879",,,,,,
,,,,,,inepta,,"D'Albertis & Salvadori, 1879",New Guinea Flightless Rail,AU,New Guinea,,ENG,Change English name of Megacrex inepta to New Guinea Flightless Rail (Gregory 2009).
,,,,,,,pallida,"Rand, 1938",,,nc New Guinea,,,
,,,,,,,inepta,"D'Albertis & Salvadori, 1879",,,sc New Guinea,,,
,,,,,Poliolimnas,,,"Sharpe, 1893",,,,,,
,,,,,,cinereus,,"(Vieillot, 1819)",White-browed Crake,"OR, AU",Malay Pen. and Philippines to n Australia,,"PHY, TAX",Formerly placed in Porzana. More recently included by some in Amaurornis but recent studies show it to be close to Megacrex. Place in the monotypic genus Poliolimnas (Garcia-R et al. 2020). Note gender.
,,,,,Aenigmatolimnas,,,"Peters, JL, 1932",,,,,,
,,,,,,marginalis,,"(Hartlaub, 1857)",Striped Crake,AF,"Ghana, Nigeria, Cameroon to c DR Congo and Gabon",,"PHY, TAX","Placed by some in Amaurornis (Slikas et al. 2002; H&M 4), but recent phylogenies are consistent with retaining it in a monotypic genus (Garcia-R et al. 2020)."
,,,,,Gallicrex,,,"Blyth, 1852",,,,,PHY,Sequence between Aenigmatolimnas and Amaurornis is consistent with recent phylogenetic studies (Garcia-R et al. 2020).
,,,,,,cinerea,,"(Gmelin, JF, 1789)",Watercock,OR,widespread,,,
,,,,,Amaurornis,,,"Reichenbach, 1853",,,,,"PHY, TAX","Revision of three species of Amaurornis (akool, flavirostra, olivieri) to Zapornia (Slikas et al. 2002; H&M 4; Stervander et al. 2019)."
,,,,,,phoenicurus,,"(Pennant, 1769)",White-breasted Waterhen,OR,widespread,,SSP,Subspecies taxonomy unsettled. Treatment here follows Ripley (1977).
,,,,,,,phoenicurus,"(Pennant, 1769)",,,"s Asia, Malay Arch. and Philippines",,SSP,"Includes chinensis, javanica, maldiva."
,,,,,,,insularis,"Sharpe, 1894",,,Andaman and Nicobar Is.,,SSP,Includes leucocephalus.
,,,,,,,leucomelana,"(Müller, S, 1842)",,,"Sulawesi, w Moluccas and Lesser Sundas",,SSP,Includes variabilis.
,,,,,,olivacea,,"(Meyen, 1834)",Plain Bush-hen,OR,Philippines,,,
,,,,,,magnirostris,,"Lambert, 1998",Talaud Bush-hen,AU,Karakelong I.,,,
,,,,,,isabellina,,"(Schlegel, 1865)",Isabelline Bush-hen,AU,Sulawesi,,,
,,,,,,moluccana,,"(Wallace, 1865)",Pale-vented Bush-hen,AU,Lesser Sundas to Australia,,AS,Amaurornis moluccana is split from A. olivacea (Livezey 1998; Christidis & Boles 2008; BLI 1.0).
,,,,,,,moluccana,"(Wallace, 1865)",,,"Sangihe I., Moluccas, Misool I. and w, n New Guinea",,,
,,,,,,,nigrifrons,"(Hartert, E, 1926)",,,Bismarck Arch. and w Solomon Is.,,,
,,,,,,,ultima,"Mayr, 1949",,,e Solomon Is.,,,
,,,,,,,ruficrissa,"(Gould, 1869)",,,"s, e New Guinea and n, ne Australia",,,
,,,,,Aphanapteryx ††,,,"Frauenfeld, 1868",,,,,,
,,,,,,bonasia ††,,"(de Sélys Longchamps, 1848)",Red Rail,IO,Mauritius I.,,EXT,"See Fuller (2001, 2002; Cheke & Hume 2008)."
,,,,,Erythromachus ††,,,"Milne-Edwards, 1873",,,,,,
,,,,,,leguati ††,,"Milne-Edwards, 1873",Rodrigues Rail,IO,Rodrigues I.,,EXT,"See Fuller (2001, 2002; Cheke & Hume 2008)."
,,,Psophiidae,Trumpeters,,,,,,,,,PS,Proposed revision of trumpeter species taxonomy under review (Ribas et al. 2012; SACC 607).
,,,,,Psophia,,,"Linnaeus, 1758",,,,,,
,,,,,,crepitans,,"Linnaeus, 1758",Grey-winged Trumpeter,SA,n Amazonia,,,
,,,,,,,crepitans,"Linnaeus, 1758",,,Venezuela and se Colombia through the Guianas and n Brazil,,,
,,,,,,,napensis,"Sclater, PL & Salvin, 1873",,,se Colombia to ne Peru and nw Brazil,,,
,,,,,,,ochroptera,"Pelzeln, 1857",,,nc Brazil,,SSP,Transfer to P. crepitans from P. leucoptera to avoid paraphyly (Ribas et al. 2012; SACC 607).
,,,,,,leucoptera,,"Spix, 1825",Pale-winged Trumpeter,SA,w Amazonia,,SSP,Treat as monotypic (Ribas et al. 2012; SACC 607).
,,,,,,viridis,,"Spix, 1825",Dark-winged Trumpeter,SA,s Amazonia,,PS,Three subspecies of Dark-winged Trumpeter may deserve species status (Oppenheimer & Silveira 2009).
,,,,,,,viridis,"Spix, 1825",,,from Rio Madeira to Rio Tapajós (c Brazil),,,
,,,,,,,dextralis,"Conover, 1934",,,from Rio Tapajós to Rio Tocantins (ec Brazil),,,
,,,,,,,obscura,"Pelzeln, 1857",,,from Rio Tocantins through ne Pará (ne Brazil),,,
,,,Gruidae,Cranes,,,,,,,,,"PHY, TAX",Classification follows Krajewski et al. (2010); H&M 4.
,,,,,Balearica,,,"Brisson, 1760",,,,,,
,,,,,,regulorum,,"(Bennett, ET, 1834)",Grey Crowned Crane,AF,"e, se",,,
,,,,,,,gibbericeps,"Reichenow, 1892",,,s Uganda and Kenya to n Zimbabwe and n Mozambique,,,
,,,,,,,regulorum,"(Bennett, ET, 1834)",,,s Angola and n Namibia to Zimbabwe and e South Africa,,,
,,,,,,pavonina,,"(Linnaeus, 1758)",Black Crowned Crane,AF,"ne, c, w",,,
,,,,,,,ceciliae,"Mitchell, 1904",,,sw Chad to w Ethiopia to nw Kenya and n Uganda,,,
,,,,,,,pavonina,"(Linnaeus, 1758)",,,Senegal and Gambia to Chad,,,
,,,,,Leucogeranus,,,"Bonaparte, 1855",,,,,"PHY, TAX",Move Siberian Crane from Grus to Leucogeranus (Krajewski et al. 2010).
,,,,,,leucogeranus,,"(Pallas, 1773)",Siberian Crane,EU,"nw, ec Siberia","Iran, n India and s China",,
,,,,,Antigone,,,"Reichenbach, 1853",,,,,"PHY, TAX",Move canadensis clade of Grus cranes to genus Antigone (Krajewski et al. 2010; NACC 2016-C-4).
,,,,,,canadensis,,"(Linnaeus, 1758)",Sandhill Crane,NA,widespread,to nc Mexico,,
,,,,,,,canadensis,"(Linnaeus, 1758)",,,ne Siberia through Alaska and n Canada to Baffin I.,,,
,,,,,,,tabida,"(Peters, JL, 1925)",,,"s Canada and w, c USA",,SSP,"Includes rowani; clinal, with insignificant genetic differentiation (Rhymer et al. 2001)."
,,,,,,,pratensis,"(Meyer, FAA, 1794)",,,Georgia and Florida (USA),,,
,,,,,,,pulla,"(Aldrich, 1972)",,,Mississippi (USA),,,
,,,,,,,nesiotes,"(Bangs & Zappey, 1905)",,,Cuba and Isle of Pines,,,
,,,,,,vipio,,"(Pallas, 1811)",White-naped Crane,EU,"se Siberia, ne Mongolia and ne China","Korean Pen., s Japan and c, e China (Yangtze River)",,
,,,,,,antigone,,"(Linnaeus, 1758)",Sarus Crane,"OR, AU","n India, se Asia and n Australia",,SSP,"The status of the extinct Philippine population A. a. luzonica Hachisuka, 1941 is unsettled. Usually treated as synonymous with A. a. sharpii, but recent genetic analyses suggest that it may be subspecifically distinct (Nevard et al. 2020)."
,,,,,,,antigone,"(Linnaeus, 1758)",,,"n India, Nepal and Bangladesh",,,
,,,,,,,sharpii,"(Blanford, 1895)",,,Cambodia and s Laos,,,
,,,,,,,gillae,"(Schodde, Blackman & Haffenden, 1989)",,,ne Australia,,,
,,,,,,rubicunda,,"(Perry, 1810)",Brolga,AU,s New Guinea and Australia,,,
,,,,,Grus,,,"Brisson, 1760",,,,,"PHY, TAX, SEQ","Grus includes embedded genera Anthropoides (paradiseus, virgo) and Bugeranus (carunculatus) following H&M 4; but see Krajewski et al. (2010)."
,,,,,,carunculata,,"(Gmelin, JF, 1789)",Wattled Crane,AF,"DR Congo and Tanzania to Botswana, Zimbabwe and South Africa",,"PHY, TAX",Best separated into Bugeranus (Krajewski et al. 2010; BLI)?
,,,,,,paradisea,,"(Lichtenstein, AAH, 1793)",Blue Crane,AF,South Africa,,"PHY, TAX",Best separated into Anthropoides (Krajewski et al. 2010; BLI)?
,,,,,,virgo,,"(Linnaeus, 1758)",Demoiselle Crane,EU,"nw Africa, e Turkey, sw Russia to n China",c AF and India,"PHY, TAX",Best separated into Anthropoides (Krajewski et al. 2010; BLI)?
,,,,,,japonensis,,"(Müller, PLS, 1776)",Red-crowned Crane,EU,"se Siberia, ne China and Japan",,,
,,,,,,americana,,"(Linnaeus, 1758)",Whooping Crane,NA,c Canada and c USA,"sc, se USA",,
,,,,,,grus,,"(Linnaeus, 1758)",Common Crane,EU,widespread,ne AF and n OR,SSP,Treated as monotypic following Archibald & Meine (1996); includes lilfordi and archibaldi.
,,,,,,monacha,,"Temminck, 1835",Hooded Crane,EU,se Siberia and n China,,,
,,,,,,nigricollis,,"Przewalski, 1876",Black-necked Crane,EU,Tibet and wc China,n OR,,
,,,Aramidae,Limpkin,,,,,,,,,,
,,,,,Aramus,,,"Vieillot, 1816",,,,,,
,,,,,,guarauna,,"(Linnaeus, 1766)",Limpkin,"NA, MA, SA",se USA to Argentina,,,
,,,,,,,pictus,"(Meyer, FAA, 1794)",,,"Florida (USA), Cuba and Jamaica",,,
,,,,,,,elucus,"Peters, JL, 1925",,,Hispaniola and Puerto Rico,,,
,,,,,,,dolosus,"Peters, JL, 1925",,,se Mexico to Panama,,,
,,,,,,,guarauna,"(Linnaeus, 1766)",,,n South America to Paraguay and Argentina,,,
,,PODICIPEDIFORMES,,,,,,,,,,,PHY,"Flamingos and grebes are ancient sister taxa, which together are sister of shorebirds (Charadriiformes) (Hackett et al. 2008; Mayr 2008; Prum et al. 2015)."
,,,Podicipedidae,Grebes,,,,,,,,,,
,,,,,Tachybaptus,,,"Reichenbach, 1853",,,,,,
,,,,,,rufolavatus †,,"(Delacour, 1932)",Alaotra Grebe,AF,Madagascar,,,
,,,,,,ruficollis,,"(Pallas, 1764)",Little Grebe,"EU, AF, OR",widespread,,,
,,,,,,,ruficollis,"(Pallas, 1764)",,,Europe to the Ural Mts. and nw Africa,,,
,,,,,,,albescens,"(Blanford, 1877)",,,Caucasus to Myanmar and Sri Lanka,,,
,,,,,,,iraquensis,"(Ticehurst, 1923)",,,Iraq and sw Iran,,,
,,,,,,,capensis,"(Salvadori, 1884)",,,Africa s of the Sahara and Madagascar,,,
,,,,,,,poggei,"(Reichenow, 1902)",,,"ne to se Asia, Kuril Is., Japan and Taiwan",,,
,,,,,,,philippensis,"(Bonnaterre, 1790)",,,Philippines (except Mindanao),,,
,,,,,,,cotabato,"(Rand, 1948)",,,Mindanao (Philippines),,,
,,,,,,tricolor,,"(Gray, GR, 1861)",Tricolored Grebe,"OR, AU","Java, Sulawesi, Lesser Sundas, New Guinea and Solomon Is.",,AS,"Tricolored Grebe is split from Little Grebe, with possible additional split of red-eyed and yellow-eyed populations (Mlíkovský 2010; Fjeldså pers. comm.)."
,,,,,,,vulcanorum,"(Rensch, 1929)",,,Java and Lesser Sundas,,,
,,,,,,,tricolor,"(Gray, GR, 1861)",,,"Sulawesi, n Moluccas to New Guinea",,,
,,,,,,,collaris,"(Mayr, 1945)",,,ne New Guinea to Bougainville I. (Solomon Is.),,,
,,,,,,novaehollandiae,,"(Stephens, 1826)",Australasian Grebe,AU,widespread,,,
,,,,,,,javanicus,"(Mayr, 1943)",,,Java,,,
,,,,,,,fumosus,"(Mayr, 1943)",,,Talaud and Sangihe Is. (ne of Sulawesi),,,
,,,,,,,incola,"(Mayr, 1943)",,,n New Guinea,,,
,,,,,,,novaehollandiae,"(Stephens, 1826)",,,"s New Guinea to Australia, Tasmania and New Zealand",,,
,,,,,,,leucosternos,"(Mayr, 1931)",,,Vanuatu and New Caledonia,,,
,,,,,,,rennellianus,"(Mayr, 1943)",,,Rennell I. (Solomon Is.),,,
,,,,,,pelzelnii,,"(Hartlaub, 1861)",Madagascar Grebe,AF,Madagascar,,,
,,,,,,dominicus,,"(Linnaeus, 1766)",Least Grebe,"NA, MA, SA",s Texas to n Argentina,,,
,,,,,,,brachypterus,"(Chapman, 1899)",,,s Texas (USA) to wc Mexico and Panama,,,
,,,,,,,bangsi,"(Van Rossem & Hachisuka, 1937)",,,w Mexico,,,
,,,,,,,dominicus,"(Linnaeus, 1766)",,,Greater Antilles,,,
,,,,,,,brachyrhynchus,"(Chapman, 1899)",,,n South America to n Argentina,,,
,,,,,,,eisenmanni,"Storer & Getty, 1985",,,w Ecuador,,,
,,,,,Podilymbus,,,"Lesson, R, 1831",,,,,,
,,,,,,podiceps,,"(Linnaeus, 1758)",Pied-billed Grebe,"NA, MA, SA",widespread,,,
,,,,,,,podiceps,"(Linnaeus, 1758)",,,n North America to Panama and Cuba,,,
,,,,,,,antillarum,"Bangs, 1913",,,Greater and Lesser Antilles,,,
,,,,,,,antarcticus,"(Lesson, PA, 1842)",,,n South America to s Argentina,,,
,,,,,,gigas †,,"Griscom, 1929",Atitlan Grebe,MA,Guatemala,,PL,"Atitlan Grebe is genetically nested within Pied-billed Grebe (Fjeldså, unpubl.)."
,,,,,Rollandia,,,"Bonaparte, 1856",,,,,,
,,,,,,rolland,,"(Gaimard, 1823)",White-tufted Grebe,SA,s,,,
,,,,,,,chilensis,"(Lesson, R, 1828)",,,wc Peru to s Brazil and Tierra del Fuego,,,
,,,,,,,morrisoni,"(Simmons, 1962)",,,c Peru (Lake Junín),,,
,,,,,,,rolland,"(Gaimard, 1823)",,,Falkland Is.,,,
,,,,,,microptera,,"(Gould, 1868)",Titicaca Grebe,SA,Lake Titicaca,,,
,,,,,Poliocephalus,,,"Selby, 1840",,,,,,
,,,,,,poliocephalus,,"(Jardine & Selby, 1827)",Hoary-headed Grebe,AU,Australia,,,
,,,,,,rufopectus,,"(Gray, GR, 1843)",New Zealand Grebe,AU,n New Zealand,,,
,,,,,Podiceps,,,"Latham, 1787",,,,,,
,,,,,,major,,"(Boddaert, 1783)",Great Grebe,SA,s,,,
,,,,,,,major,"(Boddaert, 1783)",,,"w Peru, Paraguay and se Brazil to c Chile and s Argentina","coastal Peru, Chile and Argentina",,
,,,,,,,navasi,"Manghi, 1984",,,s Chile,,,
,,,,,,grisegena,,"(Boddaert, 1783)",Red-necked Grebe,"NA, EU",widespread,,,
,,,,,,,grisegena,"(Boddaert, 1783)",,,"n, c Eurasia","sw Asia, s, w Europe and n Africa",,
,,,,,,,holbollii,"Reinhardt, 1853",,,ne Asia and n North America,"China, Japan, s USA",,
,,,,,,cristatus,,"(Linnaeus, 1758)",Great Crested Grebe,"EU, AF, OR, AU",widespread,,,
,,,,,,,cristatus,"(Linnaeus, 1758)",,,Eurasia,,,
,,,,,,,infuscatus,"Salvadori, 1884",,,Africa,,,
,,,,,,,australis,"Gould, 1844",,,"Australia, Tasmania, South I. (New Zealand)",,,
,,,,,,auritus,,"(Linnaeus, 1758)",Horned Grebe,"NA, EU",widespread,,,
,,,,,,,auritus,"(Linnaeus, 1758)",,,n Eurasia,"w Europe and c, e Asia",,
,,,,,,,cornutus,"(Gmelin, JF, 1789)",,,Canada and n USA,USA,,
,,,,,,nigricollis,,"Brehm, CL, 1831",Black-necked Grebe,"EU, AF, NA, MA",widespread,,,
,,,,,,,nigricollis,"Brehm, CL, 1831",,,Eurasia,,,
,,,,,,,gurneyi,"(Roberts, 1919)",,,Africa s of the Sahara,,,
,,,,,,,californicus,"Heermann, 1854",,,North America,,,
,,,,,,andinus †,,"(Meyer de Schauensee, 1959)",Colombian Grebe,SA,c Colombia,,EXT,"Podiceps andinus (extinct) is genetically nested within P. nigricollis (Fjeldså, pers. comm.)."
,,,,,,occipitalis,,"Garnot, 1826",Silvery Grebe,SA,"w, s",,,
,,,,,,,juninensis,"Berlepsch & Stolzmann, 1894",,,Colombia to nw Argentina and n Chile,,PS,"""Northern"" Silvery Grebe is a candidate split from ""Southern"" Silvery Grebe (Fjeldså & Krabbe 1990; Jaramillo 2003; del Hoyo & Collar 2014; Ogawa et al. 2015)."
,,,,,,,occipitalis,"Garnot, 1826",,,"c, s Chile, Argentina and Falkland Is.",,,
,,,,,,taczanowskii,,"Berlepsch & Stolzmann, 1894",Junin Grebe,SA,Peru,,,
,,,,,,gallardoi,,"Rumboll, 1974",Hooded Grebe,SA,sw Argentina,,,
,,,,,Aechmophorus,,,"Coues, 1862",,,,,,
,,,,,,occidentalis,,"(Lawrence, 1858)",Western Grebe,"NA, MA",w,,,
,,,,,,,occidentalis,"(Lawrence, 1858)",,,se Alaska and w Canada to nc USA,Pacific coast to n Mexico,,
,,,,,,,ephemeralis,"Dickerman, 1986",,,w Mexico,,,
,,,,,,clarkii,,"(Lawrence, 1858)",Clark's Grebe,"NA, MA",w,,,
,,,,,,,clarkii,"(Lawrence, 1858)",,,"n, c Mexico",,,
,,,,,,,transitionalis,"Dickerman, 1986",,,w Canada and w USA,Pacific coast of USA and Mexico,,
,,PHOENICOPTERIFORMES,,,,,,,,,,,PHY,"Flamingos and grebes are ancient sister taxa, which together are sister to shorebirds (Charadriiformes) (Hackett et al. 2008; Mayr 2008; Prum et al. 2015)."
,,,Phoenicopteridae,Flamingos,,,,,,,,,,
,,,,,Phoenicopterus,,,"Linnaeus, 1758",,,,,,
,,,,,,roseus,,"Pallas, 1811",Greater Flamingo,"EU, AF","widespread in Africa and sw, sc Eurasia",,,
,,,,,,ruber,,"Linnaeus, 1758",American Flamingo,"MA, SA","n, Galápagos Is; also Caribbean",,,
,,,,,,chilensis,,"Molina, 1782",Chilean Flamingo,SA,"c Peru to Tierra del Fuego e to s Brazil, Uruguay and c Argentina",,,
,,,,,Phoeniconaias,,,"Gray, GR, 1869",,,,,,
,,,,,,minor,,"(Geoffroy Saint-Hilaire, É, 1798)",Lesser Flamingo,"AF, OR","e Africa, Namibia, Botswana to Mauritania and Senegal; nw India and se Pakistan",,,
,,,,,Phoenicoparrus,,,"Bonaparte, 1856",,,,,,
,,,,,,andinus,,"(Philippi, 1854)",Andean Flamingo,SA,"s Peru, w Bolivia, n Chile and nw Argentina",,,
,,,,,,jamesi,,"(Sclater, PL, 1886)",James's Flamingo,SA,"s Peru, w Bolivia, n Chile and nw Argentina",,,
,,CHARADRIIFORMES,,,,,,,,,,,PHY,Shorebirds and diving birds included traditionally in the Charadriiformes are an ancient clade and member of the unresolved basal polytomy.
,,,Turnicidae,Buttonquail,,,,,,,,,PHY,"The buttonquails (Turnicidae) belong in the Charadriiformes, not the Gruiformes (Hackett et al. 2008)."
,,,,,Turnix,,,"Bonnaterre, 1791",,,,,,
,,,,,,sylvaticus,,"(Desfontaines, 1789)",Common Buttonquail,"AF, OR",widespread,,ENG,"Change English name of Turnix sylvaticus, a widespread species, from Kurrichane Buttonquail to Common Buttonquail, as in HBW and Dickinson (2003)."
,,,,,,,sylvaticus,"(Desfontaines, 1789)",,,s Iberian Pen. and nw Africa,,,
,,,,,,,lepurana,"(Smith, A, 1836)",,,Africa s of the Sahara,,,
,,,,,,,dussumier,"(Temminck, 1828)",,,e Iran to Myanmar,,,
,,,,,,,davidi,"Delacour & Jabouille, 1930",,,"c Thailand to s China, n Indochina and Taiwan",,,
,,,,,,,bartelsorum,"Neumann, 1929",,,Java and Bali,,,
,,,,,,,whiteheadi,"Ogilvie-Grant, 1897",,,Luzon (n Philippines),,,
,,,,,,,celestinoi,"McGregor, 1907",,,Bohol and Mindanao (s Philippines),,,
,,,,,,,nigrorum,"duPont, 1976",,,Negros I. (c Philippines),,,
,,,,,,,suluensis,"Mearns, 1905",,,Sulu Arch. (sw Philippines),,,
,,,,,,maculosus,,"(Temminck, 1815)",Red-backed Buttonquail,AU,Sulawesi and New Guinea to n Australia,,,
,,,,,,,kinneari,"Neumann, 1939",,,Peleng I. (e of Sulawesi),,,
,,,,,,,beccarii,"Salvadori, 1875",,,"Sulawesi, Muna and Tomia Is. (Tukangbesi Is.)",,,
,,,,,,,obiensis,"Sutter, 1955",,,Kai Is. and Babar I.,,,
,,,,,,,sumbanus,"Sutter, 1955",,,Sumba I. (Lesser Sundas),,,
,,,,,,,floresianus,"Sutter, 1955",,,"Sumbawa, Komodo, Padar, Flores and Alor (Lesser Sundas)",,,
,,,,,,,maculosus,"(Temminck, 1815)",,,"Rote, Semau and Timor (Lesser Sundas) and Wetar, Moa and Kisar Is. (s Moluccas)",,,
,,,,,,,savuensis,"Sutter, 1955",,,Savu I. (Lesser Sundas),,,
