,,,,,,,duidae,"Chapman, 1929",,,Mt.Duida (s Venezuela),,,
,,,,,,,whitelianus,"Salvin & Godman, 1882",,,Roraima and nearby tepuis (s Venezuela and nw Guyana),,,
,,,,,,,osgoodi,"Blake, 1941",,,s Guyana,,,
,,,,,,haematopygus,,"(Gould, 1835)",Crimson-rumped Toucanet,SA,w Venezuela to e Ecuador,,,
,,,,,,,haematopygus,"(Gould, 1835)",,,Colombia and w Venezuela,,,
,,,,,,,sexnotatus,"Gould, 1868",,,sw Colombia and w Ecuador,,,
,,,,,,huallagae,,"Carriker, 1933",Yellow-browed Toucanet,SA,n Peru (San Martín and La Libertad),,,
,,,,,,coeruleicinctis,,"d'Orbigny, 1840",Blue-banded Toucanet,SA,c Peru to se Bolivia,,,
,,,,,Pteroglossus,,,"Illiger, 1811",,,,,,
,,,,,,viridis,,"(Linnaeus, 1766)",Green Aracari,SA,ne Amazonia,,,
,,,,,,inscriptus,,"Swainson, 1822",Lettered Aracari,SA,"w, s Amazonia",,,
,,,,,,,inscriptus,"Swainson, 1822",,,"c, s Brazil",,,
,,,,,,,humboldti,"Wagler, 1827",,,se Colombia and w Brazil to n Bolivia,,,
,,,,,,bitorquatus,,"Vigors, 1826",Red-necked Aracari,SA,s Amazonia,,,
,,,,,,,sturmii,"Natterer, 1843",,,c Brazil to e Bolivia,,,
,,,,,,,reichenowi,"Snethlage, E, 1907",,,nc Brazil,,,
,,,,,,,bitorquatus,"Vigors, 1826",,,ne Brazil,,,
,,,,,,azara,,"(Vieillot, 1819)",Ivory-billed Aracari,SA,nw Amazonia,,,
,,,,,,,flavirostris,"Fraser, 1841",,,w Amazonia,,,
,,,,,,,azara,"(Vieillot, 1819)",,,nw Brazil,,,
,,,,,,mariae,,"Gould, 1854",Brown-mandibled Aracari,SA,sw Amazonia,,PL,Species status of Pteroglossus mariae (and P. a. flavirostris) is unsettled (SACC; but see Patel et al. 2010; CBRO 2009); hybrid zones need reanalysis.
,,,,,,aracari,,"(Linnaeus, 1758)",Black-necked Aracari,SA,"ne, e",,,
,,,,,,,atricollis,"(Müller, PLS, 1776)",,,"e Venezuela, the Guianas and n Brazil",,,
,,,,,,,aracari,"(Linnaeus, 1758)",,,"ne, e, se Brazil",,,
,,,,,,,wiedii,"Sturm, JHCF & Sturm, JW, 1847",,,se Brazil,,SSP,"Synonymous with vergens Griscom & Greenway, 1937, but wiedii has priority."
,,,,,,castanotis,,"Gould, 1834",Chestnut-eared Aracari,SA,w Amazonia to se Brazil,,,
,,,,,,,castanotis,"Gould, 1834",,,"e, s Colombia to e Ecuador, se Peru and nw Brazil",,,
,,,,,,,australis,"Cassin, 1867",,,"e Bolivia, w, s Brazil, Paraguay and ne Argentina",,,
,,,,,,pluricinctus,,"Gould, 1835",Many-banded Aracari,SA,nw Amazonia,,,
,,,,,,torquatus,,"(Gmelin, JF, 1788)",Collared Aracari,"MA, SA",Mexico to Venezuela,,,
,,,,,,,torquatus,"(Gmelin, JF, 1788)",,,ec Mexico to nw Colombia,,,
,,,,,,,erythrozonus,"Ridgway, 1912",,,"se Mexico, Belize and n Guatemala",,,
,,,,,,,nuchalis,"Cabanis, 1862",,,ne Colombia and n Venezuela,,,
,,,,,,sanguineus,,"Gould, 1854",Stripe-billed Aracari,SA,w Colombia and nw Ecuador,,AS,Pteroglossus sanguineus is split from P. torquatus (Ridgely & Greenfield 2001; Patel et al. 2010; but SACC 112 declined); hybridization needs reanalysis.
,,,,,,erythropygius,,"Gould, 1843",Pale-mandibled Aracari,SA,w Ecuador,,AS,Pteroglossus erythropygius is split from P. torquatus (Ridgely & Greenfield 2001; Patel et al. 2010; SACC 112 declined); hybridization needs reanalysis.
,,,,,,frantzii,,"Cabanis, 1861",Fiery-billed Aracari,MA,Costa Rica and Panama,,,
,,,,,,beauharnaisii,,"Wagler, 1831",Curl-crested Aracari,SA,w Amazonia,,TAX,"Pteroglossus beauharnaisii Wagler, 1831 is regarded as the original spelling and Pteroglossus beauharnaesii Wagler, 1832 is treated as an ISS (Wright 2015; David et al. 2020; SACC 691x), contra Bock & Schodde (2016)."
,,,,,,bailloni,,"(Vieillot, 1819)",Saffron Toucanet,SA,"se Brazil, e Paraguay and ne Argentina",,TAX,Patel et al. (2010) support inclusion of Saffron Toucanet in Pteroglossus.
,,,,,Selenidera,,,"Gould, 1837",,,,,,
,,,,,,spectabilis,,"Cassin, 1858",Yellow-eared Toucanet,"MA, SA",Honduras to sw Colombia,,,
,,,,,,piperivora,,"(Linnaeus, 1758)",Guianan Toucanet,SA,ne Amazonia,,TAX,Species name of Guianan Toucanet is Selenidera piperivora not S. culik (Piacentini et al. 2010).
,,,,,,reinwardtii,,"(Wagler, 1827)",Golden-collared Toucanet,SA,w Amazonia,,,
,,,,,,,reinwardtii,"(Wagler, 1827)",,,"s Colombia, e Ecuador and ne Peru",,,
,,,,,,,langsdorffii,"(Wagler, 1827)",,,"e Peru, w Brazil and n Bolivia",,,
,,,,,,nattereri,,"(Gould, 1835)",Tawny-tufted Toucanet,SA,nc Amazonia,,,
,,,,,,gouldii,,"(Natterer, 1837)",Gould's Toucanet,SA,s Amazonia,,,
,,,,,,maculirostris,,"(Lichtenstein, MHC, 1823)",Spot-billed Toucanet,SA,"se Brazil, e Paraguay and ne Argentina",,,
,,,,,Andigena,,,"Gould, 1851",,,,,,
,,,,,,hypoglauca,,"(Gould, 1833)",Grey-breasted Mountain Toucan,SA,c Colombia to Peru,,,
,,,,,,,hypoglauca,"(Gould, 1833)",,,c Colombia to e Ecuador,,,
,,,,,,,lateralis,"Chapman, 1923",,,e Ecuador and c Peru,,,
,,,,,,laminirostris,,"Gould, 1851",Plate-billed Mountain Toucan,SA,sw Colombia to s Ecuador,,,
,,,,,,cucullata,,"(Gould, 1846)",Hooded Mountain Toucan,SA,se Peru to c Bolivia,,,
,,,,,,nigrirostris,,"(Waterhouse, 1839)",Black-billed Mountain Toucan,SA,w Venezuela to n Peru,,,
,,,,,,,occidentalis,"Chapman, 1915",,,w Colombia,,,
,,,,,,,spilorhynchus,"Gould, 1858",,,"s Colombia, ne Ecuador and n Peru",,,
,,,,,,,nigrirostris,"(Waterhouse, 1839)",,,"e Colombia, w Venezuela and e Ecuador",,,
,,,,,Ramphastos,,,"Linnaeus, 1758",,,,,,
,,,,,,dicolorus,,"Linnaeus, 1766",Green-billed Toucan,SA,"se Brazil, e Paraguay and ne Argentina",,,
,,,,,,vitellinus,,"Lichtenstein, MHC, 1823",Channel-billed Toucan,SA,"Amazonia and e, se Brazil",,,
,,,,,,,culminatus,"Gould, 1833",,,upper Amazonia from w Venezuela to n Bolivia,,,
,,,,,,,vitellinus,"Lichtenstein, MHC, 1823",,,"Venezuela, the Guianas, n Brazil n of the Amazon and Trinidad",,,
,,,,,,,ariel,"Vigors, 1826",,,"c, e Brazil s of the Amazon",,,
,,,,,,citreolaemus,,"Gould, 1844",Citron-throated Toucan,SA,n Colombia and nw Venezuela,,AS,Ramphastos citreolaemus is split from R. vitellinus (Hilty 2003); SACC does not recognize (hybrid zones).
,,,,,,brevis,,"Meyer de Schauensee, 1945",Choco Toucan,SA,nw Colombia to sw Ecuador,,,
,,,,,,sulfuratus,,"Lesson, RP, 1830",Keel-billed Toucan,"MA, SA",e Mexico to nw Venezuela,,,
,,,,,,,sulfuratus,"Lesson, RP, 1830",,,"se Mexico, Belize and n Guatemala",,,
,,,,,,,brevicarinatus,"Gould, 1854",,,se Guatemala to n Colombia and nw Venezuela,,,
,,,,,,toco,,"Müller, PLS, 1776",Toco Toucan,SA,"ne, c, se",,,
,,,,,,,toco,"Müller, PLS, 1776",,,"the Guianas, n, ne Brazil and se Peru",,,
,,,,,,,albogularis,"Cabanis, 1862",,,"e, s Brazil, n Bolivia, Paraguay and n Argentina",,,
,,,,,,tucanus,,"Linnaeus, 1758",White-throated Toucan,SA,Amazonia,,,
,,,,,,,tucanus,"Linnaeus, 1758",,,"se Venezuela, the Guianas and n Brazil",,,
,,,,,,,cuvieri,"Wagler, 1827",,,upper Amazonia from w Venezuela to n Bolivia,,,
,,,,,,,inca,"Gould, 1846",,,"n, c Bolivia",,,
,,,,,,ambiguus,,"Swainson, 1823",Yellow-throated Toucan,SA,se Honduras to w Ecuador; w Venezuela to c Peru,,"AL, ENG",Ramphastos swainsonii is an uncertain split from R. ambiguus (AOU 1998; Ridgely & Greenfield 2001; Dickinson 2003). Here lumped following  SACC 440 and NACC 2010-B-13. Yellow-throated Toucan is the appropriate English name for this species (SACC 663).
,,,,,,,swainsonii,"Gould, 1833",,,se Honduras to w Ecuador,,,
,,,,,,,ambiguus,"Swainson, 1823",,,sw Colombia to sc Peru,,,
,,,,,,,abbreviatus,"Cabanis, 1862",,,ne Colombia and n Venezuela,,,
,,,Megalaimidae,Asian Barbets,,,,,,,,,PHY,Asian barbets (Megalaimidae) are the basal outgroup to the African barbets and in turn the New World barbets and toucans (Moyle 2004).
,,,,,Psilopogon,,,"Müller, S, 1836",,,,,"PHY, TAX","Genus Psilopogon takes precedence over Megalaima and is therefore used, given that Fire-tufted Barbet is embedded in the latter as sister to Great Barbet (Moyle et al. 2004; H&M 4)."
,,,,,,pyrolophus,,"Müller, S, 1836",Fire-tufted Barbet,OR,montane Malay Pen. and Sumatra,,,
,,,,,,virens,,"(Boddaert, 1783)",Great Barbet,OR,nw India to se China and Myanmar,,,
,,,,,,,marshallorum,"(Swinhoe, 1870)",,,ne Pakistan to w Nepal,,,
,,,,,,,magnificus,"(Baker, ECS, 1926)",,,e Nepal to nw Myanmar and sc China,,,
,,,,,,,mayri,"(Ripley, 1948)",,,ne Assam (ne India),,,
,,,,,,,clamator,"(Mayr, 1941)",,,ne Myanmar and sc China,,,
,,,,,,,virens,"(Boddaert, 1783)",,,"c, e Myanmar, n Thailand, n Laos and se China",,,
,,,,,,,indochinensis,"(Rand, 1953)",,,n Vietnam,,,
,,,,,,lagrandieri,,"(Verreaux, J, 1868)",Red-vented Barbet,OR,Laos and Vietnam,,,
,,,,,,,lagrandieri,"(Verreaux, J, 1868)",,,n Laos and n Vietnam,,,
,,,,,,,rothschildi,"(Delacour, 1927)",,,s Laos and s Vietnam,,,
,,,,,,zeylanicus,,"(Gmelin, JF, 1788)",Brown-headed Barbet,OR,India and Sri Lanka,,,
,,,,,,,inornatus,"(Walden, 1870)",,,w India,,,
,,,,,,,caniceps,"(Franklin, 1831)",,,Nepal to c India,,,
,,,,,,,zeylanicus,"(Gmelin, JF, 1788)",,,s India and Sri Lanka,,,
,,,,,,lineatus,,"(Vieillot, 1816)",Lineated Barbet,OR,"nw India to Malay Pen., Java and Bali",,,
,,,,,,,hodgsoni,"(Bonaparte, 1850)",,,"nw India and Nepal to s China, Indochina and the Malay Pen.",,,
,,,,,,,lineatus,"(Vieillot, 1816)",,,Java and Bali,,,
,,,,,,viridis,,"(Boddaert, 1783)",White-cheeked Barbet,OR,w India,,,
,,,,,,faiostrictus,,"(Temminck, 1832)",Green-eared Barbet,OR,se Asia,,,
,,,,,,,praetermissus,"(Kloss, 1918)",,,"s China to n Thailand, Laos and n Vietnam",,,
,,,,,,,faiostrictus,"(Temminck, 1832)",,,"c, s Thailand, Cambodia and s Vietnam",,,
,,,,,,corvinus,,"(Temminck, 1831)",Brown-throated Barbet,OR,montane w Java,,,
,,,,,,chrysopogon,,"(Temminck, 1824)",Golden-whiskered Barbet,OR,"Malay Pen., Sumatra and Borneo",,,
,,,,,,,laetus,"(Robinson & Kloss, 1918)",,,Malay Pen.,,,
,,,,,,,chrysopogon,"(Temminck, 1824)",,,Sumatra,,,
,,,,,,,chrysopsis,"(Goffin, 1863)",,,Borneo,,PS,Gold-faced Barbet is a proposed split from Golden-whiskered Barbet (den Tex & Leonard 2013; Clements 6.9) but is weakly divergent with similar vocals.
,,,,,,rafflesii,,"(Lesson, RP, 1839)",Red-crowned Barbet,OR,"Malay Pen., Sumatra, Bangka and Belitung (e of s Sumatra) and Borneo",,,
,,,,,,mystacophanos,,"(Temminck, 1824)",Red-throated Barbet,OR,"Malay Pen., Sumatra and Borneo",,,
,,,,,,,mystacophanos,"(Temminck, 1824)",,,"Malay Pen., Sumatra and Borneo",,,
,,,,,,,ampalus,"(Oberholser, 1912)",,,Batu (w of c Sumatra),,,
,,,,,,javensis,,"(Horsfield, 1821)",Black-banded Barbet,OR,Java,,,
,,,,,,flavifrons,,"(Cuvier, 1816)",Yellow-fronted Barbet,OR,Sri Lanka,,,
,,,,,,franklinii,,"(Blyth, 1842)",Golden-throated Barbet,OR,wc Nepal to n Vietnam and Malay Pen.,,,
,,,,,,,franklinii,"(Blyth, 1842)",,,e Himalayas and ne India to s China and n Vietnam,,,
,,,,,,,ramsayi,"(Walden, 1875)",,,"e, se Myanmar and nw Thailand",,,
,,,,,,,trangensis,"(Riley, 1934)",,,s Thailand,,,
,,,,,,,minor,"(Kloss & Chasen, 1926)",,,w Malaysia,,,
,,,,,,auricularis,,"(Robinson & Kloss, 1919)",Necklaced Barbet,OR,se Laos and s Vietnam,,AS,Necklaced Barbet is split from Golden-throated Barbet (P. franklinii) based on genetic and plumage divergences (den Tex & Leonard 2013; HBW).
,,,,,,oorti,,"(Müller, S, 1836)",Black-browed Barbet,OR,montane Malay Pen. and Sumatra,,,
,,,,,,annamensis,,"(Robinson & Kloss, 1919)",Indochinese Barbet,OR,"s Laos, sc Vietnam and e Cambodia",,AS,Psilopogon (Megalaima) annamensis is split from P. oorti (Collar 2006b; Finestein et al. 2008; den Tex & Leonard 2013).
,,,,,,faber,,"(Swinhoe, 1870)",Chinese Barbet,OR,s China and Hainan,,AS,Psilopogon (Megalaima) faber is split from P. oorti (Collar 2006b; den Tex & Leonard 2013).
,,,,,,,sini,"(Stresemann, 1929)",,,s China,,,
,,,,,,,faber,"(Swinhoe, 1870)",,,Hainan I. (off se China),,,
,,,,,,nuchalis,,"(Gould, 1863)",Taiwan Barbet,OR,Taiwan,,AS,Psilopogon (Megalaima) nuchalis is split from P. oorti (Collar 2006b; den Tex & Leonard 2013).
,,,,,,asiaticus,,"(Latham, 1790)",Blue-throated Barbet,OR,ne Pakistan to c Vietnam and Myanmar,,,
,,,,,,,asiaticus,"(Latham, 1790)",,,"ne Pakistan to w, n Myanmar and sw Yunnan (sc China)",,,
,,,,,,,davisoni,"(Hume, 1877)",,,se Myanmar to se Yunnan (sc China) and n Indochina,,PS,Specimens from n Thailand are highly divergent and closer to annamensis than to asiaticus (den Tex & Leonard 2013).
,,,,,,chersonesus,,"(Chasen & Kloss, 1927)",Turquoise-throated Barbet,OR,s Thailand,,AS,Turquoise-throated Barbet is split from Blue-throated Barbet (P. asiaticus) (den Tex & Leonard 2013).
,,,,,,monticola,,"(Sharpe, 1889)",Mountain Barbet,OR,montane Borneo,,,
,,,,,,incognitus,,"(Hume, 1874)",Moustached Barbet,OR,se Asia,,,
,,,,,,,incognitus,"(Hume, 1874)",,,s Myanmar and w Thailand,,,
,,,,,,,elbeli,"(Deignan, 1956)",,,"ne, e Thailand, n Laos and n Vietnam",,,
,,,,,,,eurous,"(Deignan, 1939)",,,"se Thailand, Cambodia, s Laos and s Vietnam",,,
,,,,,,henricii,,"(Temminck, 1831)",Yellow-crowned Barbet,OR,"Malay Pen., Sumatra and Borneo",,,
,,,,,,,henricii,"(Temminck, 1831)",,,"c, s Malay Pen. and Sumatra",,,
,,,,,,,brachyrhynchus,"(Neumann, 1908)",,,Borneo,,,
,,,,,,armillaris,,"(Temminck, 1821)",Flame-fronted Barbet,OR,montane Java and Bali,,,
,,,,,,,armillaris,"(Temminck, 1821)",,,montane Java,,,
,,,,,,,baliensis,"(Rensch, 1928)",,,montane Bali,,,
,,,,,,pulcherrimus,,"(Sharpe, 1888)",Golden-naped Barbet,OR,"montane n, c Borneo",,,
,,,,,,australis,,"(Horsfield, 1821)",Yellow-eared Barbet,OR,Java and Bali,,ENG,English name of P. australis after split of P. duvaucelii follows HBW/BLI.
,,,,,,duvaucelii,,"(Lesson, RP, 1830)",Blue-eared Barbet,OR,ne India to Borneo,,AS,Blue-eared Barbet is split from Yellow-eared [Blue-eared] Barbet P. australis (den Tex & Leonard 2013).
,,,,,,,cyanotis,"(Blyth, 1847)",,,e Nepal and ne India to s China and n Thailand,,,
,,,,,,,orientalis,"(Robinson, 1915)",,,"e, se Thailand through Indochina",,,
,,,,,,,stuarti,"(Robinson & Kloss, 1919)",,,"s Myanmar and sw, s Thailand",,,
,,,,,,,duvaucelii,"(Lesson, RP, 1830)",,,"w Malaysia, Sumatra, Bangka (e of s Sumatra) and Borneo",,,
,,,,,,,gigantorhinus,"(Oberholser, 1912)",,,Nias (w of n Sumatra),,,
,,,,,,,tanamassae,"(Meyer de Schauensee, 1929)",,,Batu Is. (w of c Sumatra),,,
,,,,,,eximius,,"(Sharpe, 1892)",Bornean Barbet,OR,montane Borneo,,,
,,,,,,,cyaneus,"(Harrisson & Hartley, 1934)",,,montane ne Borneo,,,
,,,,,,,eximius,"(Sharpe, 1892)",,,montane Borneo (except ne),,,
,,,,,,rubricapillus,,"(Gmelin, JF, 1788)",Crimson-fronted Barbet,OR,Sri Lanka,,,
,,,,,,malabaricus,,"(Blyth, 1847)",Malabar Barbet,OR,sw India,,AS,Psilopogon (Megalaima) malabarica is split from P. rubricapillus (Rasmussen & Anderton 2005).
,,,,,,haemacephalus,,"(Müller, PLS, 1776)",Coppersmith Barbet,OR,widespread,,,
,,,,,,,indicus,"(Latham, 1790)",,,"ne Pakistan, India and Sri Lanka to s China, Vietnam and s Malaysia",,,
,,,,,,,delicus,"(Parrot, 1907)",,,Sumatra,,,
,,,,,,,roseus,"(Dumont, 1805)",,,Java and Bali,,,
,,,,,,,haemacephalus,"(Müller, PLS, 1776)",,,Luzon and Mindoro (n Philippines),,,
,,,,,,,celestinoi,"(Gilliard, 1949)",,,"Samar, Leyte, Catanduanes and Biliran (c Philippines)",,,
,,,,,,,mindanensis,"(Rand, 1948)",,,Mindanao (s Philippines),,,
,,,,,,,intermedius,"(Shelley, 1891)",,,"Guimaras, Negros and Panay (c Philippines)",,,
,,,,,,,cebuensis,"(Dziadosz & Parkes, 1984)",,,Cebu (c Philippines),,,
,,,,,,,homochroa,"(Dziadosz & Parkes, 1984)",,,"Tablas, Romblon, Masbate (c Philippines)",,,
,,,,,Caloramphus,,,"Lesson, RP, 1839",,,,,TAX,"Correction: Genus of Brown Barbet is Caloramphus, not Calorhamphus (H&M 3rd corrigenda 6)."
,,,,,,fuliginosus,,"(Temminck, 1830)",Brown Barbet,OR,Borneo,,,
,,,,,,,fuliginosus,"(Temminck, 1830)",,,Borneo (except n),,,
,,,,,,,tertius,"Chasen & Kloss, 1929",,,n Borneo,,,
,,,,,,hayii,,"(Gray, JE, 1831)",Sooty Barbet,OR,Malay Pen. and Sumatra,,AS,Sooty Barbet is split from Brown Barbet (den Tex & Leonard 2013); C. hayii includes ssp. detersus.
,,,Lybiidae,African Barbets,,,,,,,,,PHY,African barbets (Lybiidae) are sisters to the New World barbets and toucans (Moyle 2004).
,,,,,Gymnobucco,,,"Bonaparte, 1850",,,,,,
,,,,,,bonapartei,,"Hartlaub, 1854",Grey-throated Barbet,AF,"c, wc",,AS,Gymnobucco bonapartei was omitted by mistake from Version 1.0.
,,,,,,,bonapartei,"Hartlaub, 1854",,,Cameroon to Gabon and c DR Congo,,,
,,,,,,,cinereiceps,"Sharpe, 1891",,,"Central African Republic and s Sudan to e DR Congo, n Angola, nw Tanzania and w Kenya",,,
,,,,,,sladeni,,"Ogilvie-Grant, 1907",Sladen's Barbet,AF,DR Congo and s Central African Republic,,,
,,,,,,peli,,"Hartlaub, 1857",Bristle-nosed Barbet,AF,"Sierra Leone to Republic of Congo, w DR Congo and nw Angola",,,
,,,,,,calvus,,"(Lafresnaye, 1841)",Naked-faced Barbet,AF,"wc, w",,,
,,,,,,,calvus,"(Lafresnaye, 1841)",,,Sierra Leone to Cameroon and Gabon,,,
,,,,,,,congicus,"Chapin, 1932",,,w Congo to nw Angola,,,
,,,,,,,vernayi,"Boulton, 1931",,,wc Angola,,,
,,,,,Stactolaema,,,"Marshall, CHT & Marshall, GFL, 1870",,,,,,
,,,,,,leucotis,,"(Sundevall, 1850)",White-eared Barbet,AF,"e, se",,,
,,,,,,,kilimensis,"(Shelley, 1889)",,,c Kenya to ne Tanzania,,,
,,,,,,,leucogrammica,"(Reichenow, 1915)",,,s and c Tanzania,,,
,,,,,,,leucotis,"(Sundevall, 1850)",,,Malawi and Mozambique to South Africa,,,
,,,,,,whytii,,"(Shelley, 1893)",Whyte's Barbet,AF,"ec, se",,,
,,,,,,,buttoni,"(White, CMN, 1945)",,,nc Zambia,,,
,,,,,,,stresemanni,"(Grote, 1934)",,,sw Tanzania and ne Zambia,,,
,,,,,,,terminata,"(Clancey, 1956)",,,Iringa region (sc Tanzania),,,
,,,,,,,angoniensis,"(Benson, 1964)",,,e Zambia and w Malawi,,,
,,,,,,,whytii,"(Shelley, 1893)",,,s Tanzania to se Malawi and nw Mozambique,,,
,,,,,,,sowerbyi,"Sharpe, 1898",,,e Zimbabwe to wc Mozambique,,,
,,,,,,anchietae,,"(Barboza du Bocage, 1869)",Anchieta's Barbet,AF,sc,,,
,,,,,,,katangae,"(Vincent, 1934)",,,"ne Angola, se DR Congo and n Zambia",,,
,,,,,,,anchietae,"(Barboza du Bocage, 1869)",,,sc Angola and w Zambia,,,
,,,,,,,rex,"(Neumann, 1908)",,,wc Angola,,,
,,,,,,olivacea,,"(Shelley, 1880)",Green Barbet,AF,"e, se",,,
,,,,,,,olivacea,"(Shelley, 1880)",,,se Kenya and ne Tanzania,,,
,,,,,,,howelli,"(Jensen & Stuart, S, 1982)",,,Udzungwa and Mahenge Mts. (ec Tanzania),,,
,,,,,,,woodwardi,"Shelley, 1895",,,se Tanzania and ne South Africa,,,
,,,,,,,rungweensis,"(Benson, 1948)",,,sw Tanzania and n Malawi,,,
,,,,,,,belcheri,"(Sclater, WL, 1927)",,,s Malawi and n Mozambique,,,
,,,,,Pogoniulus,,,"Lafresnaye, 1842",,,,,,
,,,,,,scolopaceus,,"(Bonaparte, 1850)",Speckled Tinkerbird,AF,"c, w",,,
,,,,,,,scolopaceus,"(Bonaparte, 1850)",,,Sierra Leone to s Nigeria,,,
,,,,,,,stellatus,"(Jardine & Fraser, 1852)",,,Bioko I. (Gulf of Guinea),,,
,,,,,,,flavisquamatus,"(Verreaux, J & Verreaux, É, 1855)",,,Cameroon to w Kenya and n Angola,,,
,,,,,,simplex,,"(Fischer, GA & Reichenow, 1884)",Green Tinkerbird,AF,s Kenya to c Mozambique,,,
,,,,,,leucomystax,,"(Sharpe, 1892)",Moustached Tinkerbird,AF,e Uganda and w Kenya to s Malawi,,SSP,Treat as monotypic; includes meridionalis (Fry et al. 1988).
,,,,,,coryphaea,,"(Reichenow, 1892)",Western Tinkerbird,AF,"c, wc, sw",,,
,,,,,,,angolensis,"(Boulton, 1931)",,,wc Angola,,,
,,,,,,,coryphaea,"(Reichenow, 1892)",,,se Nigeria and sw Cameroon,,,
,,,,,,,hildamariae,"(Sclater, WL, 1938)",,,"e DR Congo, Rwanda and sw Uganda",,,
,,,,,,atroflavus,,"(Sparrman, 1798)",Red-rumped Tinkerbird,AF,"s Senegal to s Central African Republic, w Uganda and c DR Congo",,,
,,,,,,subsulphureus,,"(Fraser, 1843)",Yellow-throated Tinkerbird,AF,"c, w",,,
,,,,,,,chrysopygus,"(Shelley, 1889)",,,Sierra Leone to Ghana,,,
,,,,,,,flavimentum,"(Verreaux, J & Verreaux, É, 1851)",,,"Togo to Gabon, DR Congo and Uganda",,,
,,,,,,,subsulphureus,"(Fraser, 1843)",,,Bioko I. (Gulf of Guinea),,,
,,,,,,bilineatus,,"(Sundevall, 1850)",Yellow-rumped Tinkerbird,AF,"w, c, se",,,
,,,,,,,leucolaimus,"(Verreaux, J & Verreaux, É, 1851)",,,"Senegal and Gambia to s Sudan, Uganda, s DR Congo and n Angola",,,
,,,,,,,poensis,"(Alexander, 1908)",,,Bioko I. (Gulf of Guinea),,,
,,,,,,,mfumbiri,"(Ogilvie-Grant, 1907)",,,sw Uganda and e DR Congo to w Tanzania and Zambia,,,
,,,,,,,jacksoni,"(Sharpe, 1897)",,,"c Kenya and e Uganda to Rwanda, Burundi and nw Tanzania",,,
,,,,,,,fischeri,"(Reichenow, 1880)",,,coastal Kenya and ne Tanzania,,,
,,,,,,,bilineatus,"(Sundevall, 1850)",,,se Tanzania to e South Africa,,,
,,,,,,makawai,,"Benson & Irwin, 1965",White-chested Tinkerbird,AF,nw Zambia,,AS,Taxonomic status of White-chested Tinkerbird P. makawai is uncertain. May be a subspecies or aberrent individual of Yellow-rumped Tinkerbird P. bilineatus (Collar & Fishpool 2006; Kirschel et al. 2018).
,,,,,,pusillus,,"(Dumont, 1805)",Red-fronted Tinkerbird,AF,"e, se",,,
,,,,,,,uropygialis,"(Heuglin, 1862)",,,Eritrea to c Ethiopia and n Somalia,,,
,,,,,,,affinis,"(Reichenow, 1879)",,,se Sudan to s Somalia s to Uganda and Tanzania,,,
,,,,,,,pusillus,"(Dumont, 1805)",,,Mozambique to e South Africa,,,
,,,,,,chrysoconus,,"(Temminck, 1832)",Yellow-fronted Tinkerbird,AF,widespread,,,
,,,,,,,chrysoconus,"(Temminck, 1832)",,,"sw Mauritania and Senegal to nw Ethiopia, nw Tanzania and n DR Congo",,,
,,,,,,,extoni,"(Layard, EL, 1871)",,,"Angola to s Tanzania, s Mozambique and n South Africa",,,
,,,,,,,xanthostictus,"(Blundell & Lovat, 1899)",,,"sw, c Ethiopia",,,
,,,,,Buccanodon,,,"Gray, GR, 1855",,,,,,
,,,,,,duchaillui,,"(Cassin, 1855)",Yellow-spotted Barbet,AF,"Sierra Leone to Uganda, w Kenya, nw Tanzania and c DR Congo",,NEW?,Morphologically 'identical' western populations proposed (10.1) to be recognized as Buccanodon dowsetti sp. nov. based on very different vocals (first noted by Borrow & Demey 2001) (Boesman & Collar 2019). Replaces B. duchaillui west of Dahomey Gap. Await genetics and playback responses.
,,,,,Tricholaema,,,"Verreaux, J & Verreaux, É, 1855",,,,,,
,,,,,,hirsuta,,"(Swainson, 1821)",Hairy-breasted Barbet,AF,"c, w",,,
,,,,,,,hirsuta,"(Swainson, 1821)",,,Sierra Leone to sc Nigeria,,,
,,,,,,,flavipunctata,"Verreaux, J & Verreaux, É, 1855",,,s Nigeria to c Gabon,,,
,,,,,,,angolensis,"Neumann, 1908",,,s Gabon to n Angola,,,
,,,,,,,ansorgii,"Shelley, 1895",,,e Cameroon and e DR Congo to w Kenya and nw Tanzania,,,
,,,,,,diademata,,"(Heuglin, 1861)",Red-fronted Barbet,AF,e,,,
,,,,,,,diademata,"(Heuglin, 1861)",,,s Sudan and Ethiopia to se Uganda and c Kenya,,,
,,,,,,,massaica,"(Reichenow, 1887)",,,sc Kenya to sw Tanzania,,,
,,,,,,frontata,,"(Cabanis, 1881)",Miombo Pied Barbet,AF,Angola to Tanzania and Malawi,,,
,,,,,,leucomelas,,"(Boddaert, 1783)",Acacia Pied Barbet,AF,s,,,
,,,,,,,centralis,"(Roberts, 1932)",,,Angola to w Zimbabwe s to s Namibia and n South Africa,,,
,,,,,,,affinis,"(Shelley, 1880)",,,"e Zimbabwe, sw Mozambique and ne South Africa",,,
,,,,,,,leucomelas,"(Boddaert, 1783)",,,s South Africa,,,
,,,,,,lacrymosa,,"Cabanis, 1878",Spot-flanked Barbet,AF,e,,,
,,,,,,,lacrymosa,"Cabanis, 1878",,,s Sudan and ne DR Congo to c Kenya and ne Tanzania,,,
